ARG, Death rates (period 5x1), 	Last modified: 04 ago. 2019; MPv5 (May07)

  Year          Age             Female            Male           Total
  1996         5-9             0.000238        0.000323        0.000281
  1996        10-14            0.000257        0.000393        0.000326
  1996        15-19            0.000483        0.001019        0.000754
  1996        20-24            0.000613        0.001551        0.001085
  1996        25-29            0.000800        0.001915        0.001360
  1996        30-34            0.001019        0.002115        0.001566
  1996        35-39            0.001374        0.002654        0.002001
  1996        40-44            0.002024        0.003705        0.002847
  1996        45-49            0.003015        0.006063        0.004505
  1996        50-54            0.004604        0.009634        0.007057
  1996        55-59            0.006611        0.014559        0.010417
  1996        60-64            0.009675        0.022285        0.015546
  1996        65-69            0.015207        0.033084        0.023249
  1996        70-74            0.024249        0.047967        0.034355
  1996        75-79            0.041327        0.072357        0.053682
  1996        80-84            0.071078        0.108557        0.084256
  1996        85-89            0.120399        0.166947        0.135025
  1996        90-94            0.196508        0.254995        0.212833
  1996        95-99            0.286155        0.357277        0.304394
  1996       100-104           0.384022        0.456397        0.399897
  1996       105-109           0.556009        0.836305        0.602654
  1996       110+                    .              .              .
  1997           0             0.017330        0.021122        0.019275
  1997         1-4             0.000785        0.000915        0.000852
  1997         5-9             0.000243        0.000315        0.000279
  1997        10-14            0.000268        0.000378        0.000324
  1997        15-19            0.000444        0.001079        0.000765
  1997        20-24            0.000650        0.001524        0.001090
  1997        25-29            0.000780        0.001845        0.001315
  1997        30-34            0.000981        0.001997        0.001489
  1997        35-39            0.001361        0.002477        0.001909
  1997        40-44            0.002071        0.003625        0.002830
  1997        45-49            0.003063        0.005990        0.004493
  1997        50-54            0.004585        0.009481        0.006970
  1997        55-59            0.006296        0.014449        0.010204
  1997        60-64            0.009327        0.021659        0.015067
  1997        65-69            0.014908        0.032933        0.023005
  1997        70-74            0.023634        0.047968        0.034003
  1997        75-79            0.041058        0.072293        0.053473
  1997        80-84            0.071881        0.109098        0.084938
  1997        85-89            0.120344        0.166413        0.134735
  1997        90-94            0.193909        0.242074        0.207144
  1997        95-99            0.289454        0.323560        0.297994
  1997       100-104           0.416610        0.442144        0.422100
  1997       105-109           0.607443        0.702321        0.623860
  1997       110+                    .              .              .
  1998           0             0.016847        0.021517        0.019242
  1998         1-4             0.000751        0.000940        0.000847
  1998         5-9             0.000236        0.000350        0.000294
  1998        10-14            0.000257        0.000380        0.000319
  1998        15-19            0.000500        0.001086        0.000797
  1998        20-24            0.000576        0.001528        0.001055
  1998        25-29            0.000741        0.001789        0.001268
  1998        30-34            0.000956        0.001989        0.001473
  1998        35-39            0.001272        0.002365        0.001810
  1998        40-44            0.001849        0.003584        0.002695
  1998        45-49            0.003066        0.005775        0.004388
  1998        50-54            0.004527        0.009302        0.006850
  1998        55-59            0.006486        0.014223        0.010197
  1998        60-64            0.009593        0.021222        0.015008
  1998        65-69            0.015109        0.033171        0.023211
  1998        70-74            0.023577        0.047937        0.033955
  1998        75-79            0.042476        0.074984        0.055358
  1998        80-84            0.073145        0.114957        0.087803
  1998        85-89            0.125221        0.173138        0.140082
  1998        90-94            0.206527        0.259251        0.220895
  1998        95-99            0.329092        0.363140        0.337459
  1998       100-104           0.402468        0.381908        0.397973
  1998       105-109           0.512521        0.432258        0.497024
  1998       110+                    .              .              .
  1999           0             0.016145        0.019602        0.017917
  1999         1-4             0.000630        0.000804        0.000719
  1999         5-9             0.000239        0.000327        0.000284
  1999        10-14            0.000268        0.000371        0.000320
  1999        15-19            0.000475        0.001118        0.000801
  1999        20-24            0.000555        0.001541        0.001052
  1999        25-29            0.000703        0.001661        0.001184
  1999        30-34            0.000946        0.001908        0.001427
  1999        35-39            0.001292        0.002384        0.001831
  1999        40-44            0.002005        0.003576        0.002770
  1999        45-49            0.003005        0.005818        0.004376
  1999        50-54            0.004500        0.009164        0.006765
  1999        55-59            0.006635        0.014039        0.010189
  1999        60-64            0.009672        0.021801        0.015323
  1999        65-69            0.015159        0.033443        0.023351
  1999        70-74            0.024201        0.048897        0.034713
  1999        75-79            0.043319        0.077544        0.056824
  1999        80-84            0.075222        0.117618        0.090096
  1999        85-89            0.128854        0.176691        0.143566
  1999        90-94            0.215111        0.271065        0.230221
  1999        95-99            0.336375        0.389406        0.349082
  1999       100-104           0.444560        0.382350        0.430489
  1999       105-109           0.565441        0.419538        0.533481
  1999       110+              0.000000              .        0.000000
  2000           0             0.015068        0.019043        0.017103
  2000         1-4             0.000651        0.000716        0.000684
  2000         5-9             0.000228        0.000298        0.000264
  2000        10-14            0.000243        0.000349        0.000297
  2000        15-19            0.000411        0.001079        0.000749
  2000        20-24            0.000505        0.001539        0.001026
  2000        25-29            0.000664        0.001678        0.001173
  2000        30-34            0.000895        0.001879        0.001387
  2000        35-39            0.001240        0.002279        0.001755
  2000        40-44            0.001899        0.003418        0.002639
  2000        45-49            0.002899        0.005470        0.004150
  2000        50-54            0.004430        0.008841        0.006568
  2000        55-59            0.006432        0.013399        0.009778
  2000        60-64            0.009212        0.020398        0.014428
  2000        65-69            0.014228        0.030678        0.021595
  2000        70-74            0.023010        0.046474        0.032986
  2000        75-79            0.039241        0.072739        0.052396
  2000        80-84            0.072101        0.110058        0.085482
  2000        85-89            0.118656        0.167923        0.133700
  2000        90-94            0.193537        0.254218        0.209658
  2000        95-99            0.300376        0.354078        0.312985
  2000       100-104           0.470224        0.648054        0.508679
  2000       105-109           0.698869        1.200462        0.799752
  2000       110+              4.266667              .        4.266667
  2001           0             0.014716        0.017958        0.016377
  2001         1-4             0.000593        0.000717        0.000656
  2001         5-9             0.000248        0.000305        0.000277
  2001        10-14            0.000249        0.000356        0.000303
  2001        15-19            0.000478        0.001161        0.000824
  2001        20-24            0.000502        0.001580        0.001045
  2001        25-29            0.000620        0.001604        0.001114
  2001        30-34            0.000888        0.001898        0.001393
  2001        35-39            0.001252        0.002310        0.001778
  2001        40-44            0.001857        0.003271        0.002546
  2001        45-49            0.002914        0.005322        0.004085
  2001        50-54            0.004460        0.008720        0.006523
  2001        55-59            0.006349        0.013533        0.009799
  2001        60-64            0.009324        0.020503        0.014544
  2001        65-69            0.013995        0.030837        0.021539
  2001        70-74            0.023356        0.047286        0.033517
  2001        75-79            0.039221        0.071892        0.052029
  2001        80-84            0.073542        0.114275        0.088002
  2001        85-89            0.122842        0.173976        0.138334
  2001        90-94            0.202505        0.257982        0.217056
  2001        95-99            0.321993        0.369909        0.333049
  2001       100-104           0.449632        0.484533        0.456667
  2001       105-109           0.629395        0.769874        0.652226
  2001       110+              6.000000              .        6.000000
  2002           0             0.015645        0.018818        0.017274
  2002         1-4             0.000611        0.000757        0.000686
  2002         5-9             0.000229        0.000286        0.000258
  2002        10-14            0.000247        0.000359        0.000304
  2002        15-19            0.000435        0.001152        0.000798
  2002        20-24            0.000498        0.001574        0.001040
  2002        25-29            0.000614        0.001593        0.001106
  2002        30-34            0.000879        0.001875        0.001377
  2002        35-39            0.001228        0.002156        0.001690
  2002        40-44            0.001826        0.003291        0.002542
  2002        45-49            0.002687        0.005225        0.003920
  2002        50-54            0.004448        0.008876        0.006590
  2002        55-59            0.006463        0.013714        0.009942
  2002        60-64            0.009403        0.020910        0.014783
  2002        65-69            0.014053        0.030843        0.021576
  2002        70-74            0.023181        0.047904        0.033660
  2002        75-79            0.038163        0.071206        0.051129
  2002        80-84            0.074277        0.114627        0.088680
  2002        85-89            0.121921        0.171397        0.136814
  2002        90-94            0.199516        0.258133        0.214791
  2002        95-99            0.299025        0.357406        0.312144
  2002       100-104           0.439222        0.468566        0.445082
  2002       105-109           0.609794        0.654560        0.617314
  2002       110+              1.756098              .        1.756098
  2003           0             0.015258        0.018117        0.016727
  2003         1-4             0.000628        0.000706        0.000668
  2003         5-9             0.000209        0.000293        0.000252
  2003        10-14            0.000236        0.000320        0.000279
  2003        15-19            0.000440        0.001031        0.000740
  2003        20-24            0.000498        0.001378        0.000942
  2003        25-29            0.000597        0.001440        0.001020
  2003        30-34            0.000882        0.001739        0.001311
  2003        35-39            0.001174        0.002142        0.001657
  2003        40-44            0.001830        0.003128        0.002467
  2003        45-49            0.002833        0.005140        0.003952
  2003        50-54            0.004517        0.008603        0.006492
  2003        55-59            0.006642        0.013546        0.009950
  2003        60-64            0.009260        0.020782        0.014653
  2003        65-69            0.014155        0.030857        0.021643
  2003        70-74            0.023518        0.048590        0.034127
  2003        75-79            0.039269        0.072806        0.052432
  2003        80-84            0.078215        0.123702        0.094494
  2003        85-89            0.129901        0.182625        0.145738
  2003        90-94            0.212678        0.273930        0.228456
  2003        95-99            0.334794        0.403588        0.349940
  2003       100-104           0.477958        0.488603        0.480056
  2003       105-109           0.660765        0.690151        0.665998
  2003       110+              2.295082              .        2.295082
  2004           0             0.013507        0.016223        0.014902
  2004         1-4             0.000555        0.000652        0.000605
  2004         5-9             0.000210        0.000275        0.000243
  2004        10-14            0.000234        0.000352        0.000294
  2004        15-19            0.000412        0.000974        0.000697
  2004        20-24            0.000465        0.001338        0.000906
  2004        25-29            0.000570        0.001292        0.000933
  2004        30-34            0.000800        0.001571        0.001186
  2004        35-39            0.001161        0.001981        0.001570
  2004        40-44            0.001766        0.002916        0.002332
  2004        45-49            0.002698        0.004856        0.003744
  2004        50-54            0.004309        0.008191        0.006185
  2004        55-59            0.006399        0.012938        0.009529
  2004        60-64            0.009396        0.019691        0.014221
  2004        65-69            0.013793        0.029227        0.020719
  2004        70-74            0.022467        0.046307        0.032546
  2004        75-79            0.037659        0.069464        0.050131
  2004        80-84            0.077324        0.118604        0.092073
  2004        85-89            0.128265        0.174089        0.142072
  2004        90-94            0.205312        0.266604        0.220866
  2004        95-99            0.320654        0.379447        0.333400
  2004       100-104           0.442476        0.528943        0.458987
  2004       105-109           0.599913        0.791398        0.633221
  2004       110+              2.145078              .        2.145078
  2005           0             0.011731        0.014722        0.013268
  2005         1-4             0.000546        0.000573        0.000560
  2005         5-9             0.000217        0.000308        0.000263
  2005        10-14            0.000236        0.000353        0.000295
  2005        15-19            0.000410        0.000960        0.000689
  2005        20-24            0.000461        0.001330        0.000900
  2005        25-29            0.000536        0.001324        0.000932
  2005        30-34            0.000747        0.001482        0.001115
  2005        35-39            0.001100        0.001900        0.001499
  2005        40-44            0.001735        0.002839        0.002280
  2005        45-49            0.002692        0.004806        0.003716
  2005        50-54            0.004164        0.008017        0.006025
  2005        55-59            0.006134        0.012555        0.009204
  2005        60-64            0.009191        0.019749        0.014145
  2005        65-69            0.013570        0.029238        0.020613
  2005        70-74            0.021656        0.045022        0.031537
  2005        75-79            0.037563        0.067919        0.049455
  2005        80-84            0.073680        0.113838        0.087980
  2005        85-89            0.127910        0.176641        0.142695
  2005        90-94            0.201989        0.256213        0.215615
  2005        95-99            0.321936        0.374932        0.333237
  2005       100-104           0.445814        0.479315        0.452043
  2005       105-109           0.600562        0.690006        0.615232
  2005       110+              2.225352              .        2.225352
  2006           0             0.011557        0.014189        0.012909
  2006         1-4             0.000530        0.000614        0.000573
  2006         5-9             0.000240        0.000280        0.000260
  2006        10-14            0.000255        0.000380        0.000318
  2006        15-19            0.000439        0.000973        0.000710
  2006        20-24            0.000487        0.001347        0.000922
  2006        25-29            0.000559        0.001344        0.000953
  2006        30-34            0.000756        0.001496        0.001127
  2006        35-39            0.001157        0.002058        0.001607
  2006        40-44            0.001669        0.002827        0.002243
  2006        45-49            0.002630        0.004792        0.003679
  2006        50-54            0.004050        0.007715        0.005818
  2006        55-59            0.006114        0.012501        0.009165
  2006        60-64            0.009464        0.019112        0.013993
  2006        65-69            0.013358        0.028037        0.019969
  2006        70-74            0.020827        0.043117        0.030267
  2006        75-79            0.036425        0.067464        0.048566
  2006        80-84            0.069254        0.108797        0.083293
  2006        85-89            0.126712        0.172890        0.140821
  2006        90-94            0.204150        0.250688        0.215798
  2006        95-99            0.303222        0.355549        0.314303
  2006       100-104           0.429763        0.469491        0.437026
  2006       105-109           0.560355        0.692373        0.581636
  2006       110+              1.482558              .        1.482558
  2007           0             0.012148        0.014840        0.013531
  2007         1-4             0.000551        0.000608        0.000580
  2007         5-9             0.000211        0.000264        0.000238
  2007        10-14            0.000272        0.000369        0.000321
  2007        15-19            0.000441        0.001054        0.000753
  2007        20-24            0.000497        0.001393        0.000951
  2007        25-29            0.000590        0.001433        0.001014
  2007        30-34            0.000769        0.001540        0.001155
  2007        35-39            0.001138        0.002068        0.001603
  2007        40-44            0.001731        0.002912        0.002318
  2007        45-49            0.002669        0.004739        0.003676
  2007        50-54            0.004156        0.008015        0.006016
  2007        55-59            0.006351        0.012890        0.009472
  2007        60-64            0.009608        0.020127        0.014545
  2007        65-69            0.014377        0.030081        0.021464
  2007        70-74            0.021896        0.044591        0.031528
  2007        75-79            0.039471        0.070860        0.051726
  2007        80-84            0.071088        0.114127        0.086310
  2007        85-89            0.143076        0.199623        0.160396
  2007        90-94            0.227489        0.287530        0.242431
  2007        95-99            0.342389        0.380873        0.350571
  2007       100-104           0.481311        0.549260        0.493286
  2007       105-109           0.634872        0.812864        0.662129
  2007       110+              1.746835              .        1.746835
  2008           0             0.011817        0.014167        0.013024
  2008         1-4             0.000504        0.000576        0.000541
  2008         5-9             0.000224        0.000275        0.000250
  2008        10-14            0.000251        0.000345        0.000299
  2008        15-19            0.000463        0.001097        0.000785
  2008        20-24            0.000515        0.001487        0.001007
  2008        25-29            0.000573        0.001517        0.001048
  2008        30-34            0.000730        0.001603        0.001167
  2008        35-39            0.001108        0.001981        0.001544
  2008        40-44            0.001594        0.002930        0.002259
  2008        45-49            0.002637        0.004553        0.003573
  2008        50-54            0.004039        0.007879        0.005888
  2008        55-59            0.006207        0.012288        0.009108
  2008        60-64            0.009128        0.018971        0.013743
  2008        65-69            0.013730        0.028448        0.020386
  2008        70-74            0.020645        0.041266        0.029416
  2008        75-79            0.035200        0.066284        0.047326
  2008        80-84            0.064233        0.101533        0.077379
  2008        85-89            0.136645        0.192761        0.153770
  2008        90-94            0.210474        0.265523        0.224109
  2008        95-99            0.316756        0.361345        0.326245
  2008       100-104           0.413252        0.446514        0.419012
  2008       105-109           0.534247        0.636508        0.549271
  2008       110+              1.367816              .        1.367816
  2009           0             0.010931        0.013524        0.012263
  2009         1-4             0.000512        0.000550        0.000531
  2009         5-9             0.000240        0.000262        0.000251
  2009        10-14            0.000246        0.000355        0.000301
  2009        15-19            0.000481        0.001095        0.000793
  2009        20-24            0.000535        0.001497        0.001022
  2009        25-29            0.000654        0.001488        0.001074
  2009        30-34            0.000839        0.001536        0.001189
  2009        35-39            0.001216        0.002031        0.001624
  2009        40-44            0.001780        0.002822        0.002298
  2009        45-49            0.002681        0.004473        0.003560
  2009        50-54            0.004138        0.007655        0.005830
  2009        55-59            0.006151        0.012174        0.009023
  2009        60-64            0.009435        0.018677        0.013765
  2009        65-69            0.013551        0.027907        0.020058
  2009        70-74            0.020593        0.040433        0.029052
  2009        75-79            0.034564        0.064210        0.046139
  2009        80-84            0.060933        0.099298        0.074443
  2009        85-89            0.135540        0.194571        0.153473
  2009        90-94            0.212460        0.273427        0.227588
  2009        95-99            0.309359        0.383847        0.324862
  2009       100-104           0.387146        0.396930        0.388853
  2009       105-109           0.485337        0.463933        0.482062
  2009       110+              0.845815              .        0.845815
  2010           0             0.010849        0.013290        0.012103
  2010         1-4             0.000458        0.000557        0.000509
  2010         5-9             0.000189        0.000241        0.000216
  2010        10-14            0.000257        0.000319        0.000289
  2010        15-19            0.000444        0.001075        0.000765
  2010        20-24            0.000521        0.001501        0.001017
  2010        25-29            0.000566        0.001452        0.001012
  2010        30-34            0.000800        0.001521        0.001162
  2010        35-39            0.001117        0.001916        0.001516
  2010        40-44            0.001668        0.002741        0.002202
  2010        45-49            0.002643        0.004215        0.003417
  2010        50-54            0.003961        0.007213        0.005526
  2010        55-59            0.006094        0.011924        0.008875
  2010        60-64            0.009321        0.018781        0.013750
  2010        65-69            0.013761        0.028374        0.020397
  2010        70-74            0.021456        0.042133        0.030293
  2010        75-79            0.035814        0.064723        0.047129
  2010        80-84            0.064942        0.102364        0.078109
  2010        85-89            0.141908        0.199142        0.159263
  2010        90-94            0.248884        0.320141        0.266531
  2010        95-99            0.367418        0.423882        0.378856
  2010       100-104           0.458519        0.534778        0.471562
  2010       105-109           0.581143        0.740727        0.605536
  2010       110+              0.957668              .        0.957668
  2011           0             0.010831        0.012935        0.011912
  2011         1-4             0.000425        0.000514        0.000471
  2011         5-9             0.000194        0.000246        0.000221
  2011        10-14            0.000241        0.000347        0.000295
  2011        15-19            0.000461        0.001179        0.000826
  2011        20-24            0.000490        0.001536        0.001020
  2011        25-29            0.000586        0.001495        0.001044
  2011        30-34            0.000760        0.001497        0.001130
  2011        35-39            0.001096        0.001861        0.001478
  2011        40-44            0.001696        0.002740        0.002216
  2011        45-49            0.002573        0.004331        0.003441
  2011        50-54            0.003979        0.007169        0.005516
  2011        55-59            0.005942        0.011474        0.008579
  2011        60-64            0.009427        0.017996        0.013437
  2011        65-69            0.013831        0.027892        0.020223
  2011        70-74            0.021000        0.041273        0.029685
  2011        75-79            0.034453        0.062754        0.045576
  2011        80-84            0.063462        0.101401        0.076775
  2011        85-89            0.133648        0.184828        0.149218
  2011        90-94            0.262653        0.349281        0.283785
  2011        95-99            0.379417        0.446403        0.392772
  2011       100-104           0.477260        0.545638        0.488584
  2011       105-109           0.618746        0.756843        0.638341
  2011       110+              1.049404              .        1.049404
  2012           0             0.010169        0.012141        0.011182
  2012         1-4             0.000441        0.000502        0.000473
  2012         5-9             0.000183        0.000213        0.000199
  2012        10-14            0.000200        0.000340        0.000272
  2012        15-19            0.000494        0.001193        0.000849
  2012        20-24            0.000530        0.001631        0.001088
  2012        25-29            0.000580        0.001497        0.001043
  2012        30-34            0.000772        0.001606        0.001191
  2012        35-39            0.001089        0.001908        0.001499
  2012        40-44            0.001591        0.002686        0.002137
  2012        45-49            0.002593        0.004208        0.003392
  2012        50-54            0.003951        0.006972        0.005411
  2012        55-59            0.006014        0.011735        0.008739
  2012        60-64            0.009160        0.018213        0.013396
  2012        65-69            0.013961        0.027938        0.020317
  2012        70-74            0.020968        0.041207        0.029664
  2012        75-79            0.032622        0.060362        0.043579
  2012        80-84            0.062137        0.101782        0.076013
  2012        85-89            0.120029        0.174576        0.136676
  2012        90-94            0.278049        0.406430        0.308125
  2012        95-99            0.408684        0.529892        0.431938
  2012       100-104           0.494534        0.584735        0.509078
  2012       105-109           0.640845        0.783689        0.659905
  2012       110+              1.144691              .        1.144691
  2013           0             0.010052        0.011998        0.011052
  2013         1-4             0.000416        0.000504        0.000461
  2013         5-9             0.000170        0.000234        0.000203
  2013        10-14            0.000233        0.000299        0.000267
  2013        15-19            0.000480        0.001245        0.000869
  2013        20-24            0.000522        0.001674        0.001106
  2013        25-29            0.000603        0.001521        0.001067
  2013        30-34            0.000768        0.001586        0.001179
  2013        35-39            0.001048        0.001926        0.001488
  2013        40-44            0.001662        0.002764        0.002211
  2013        45-49            0.002497        0.004261        0.003371
  2013        50-54            0.003834        0.006974        0.005358
  2013        55-59            0.005994        0.011293        0.008516
  2013        60-64            0.009296        0.018355        0.013534
  2013        65-69            0.014106        0.027759        0.020312
  2013        70-74            0.021134        0.040327        0.029407
  2013        75-79            0.033147        0.059418        0.043571
  2013        80-84            0.062053        0.101742        0.075945
  2013        85-89            0.114609        0.163677        0.129617
  2013        90-94            0.329277        0.531172        0.372757
  2013        95-99            0.464937        0.678857        0.502350
  2013       100-104           0.622270        0.844537        0.655031
  2013       105-109           0.824320        1.184554        0.866851
  2013       110+              2.773519        6.000000        2.864560
