ARG, Population size (abridged)	Last modified: 04 ago. 2019; MPv5 (May07)

  Year          Age             Female            Male           Total
  1990           0            348912.00       360187.75       709099.75
  1990           1            335581.25       346877.25       682458.50
  1990           2            326841.25       338166.00       665007.25
  1990           3            321668.00       332909.25       654577.25
  1990           4            319407.25       330461.25       649868.50
  1990           5            319409.75       330209.75       649619.50
  1990           6            321063.75       331543.50       652607.25
  1990           7            323748.25       333854.75       657603.00
  1990           8            326845.00       336520.25       663365.25
  1990           9            330362.50       339561.50       669924.00
  1990          10            334924.00       343613.75       678537.75
  1990          11            337413.50       345583.25       682996.75
  1990          12            332830.25       340503.75       673334.00
  1990          13            321193.25       328397.00       649590.25
  1990          14            307201.50       313925.75       621127.25
  1990          15            293363.50       299577.25       592940.75
  1990          16            280306.50       286043.75       566350.25
  1990          17            270196.25       275548.50       545744.75
  1990          18            263354.00       268441.75       531795.75
  1990          19            257550.50       262390.00       519940.50
  1990          20            251406.50       255917.50       507324.00
  1990          21            245870.00       249978.00       495848.00
  1990          22            241844.50       245457.00       487301.50
  1990          23            239255.00       242263.50       481518.50
  1990          24            237424.50       239783.50       477208.00
  1990          25            235972.00       237758.25       473730.25
  1990          26            234730.25       235743.50       470473.75
  1990          27            233275.50       232824.50       466100.00
  1990          28            231517.00       228980.00       460497.00
  1990          29            229724.75       224962.00       454686.75
  1990          30            228075.50       221064.25       449139.75
  1990          31            226391.25       217505.75       443897.00
  1990          32            224562.25       215007.00       439569.25
  1990          33            222522.25       213488.50       436010.75
  1990          34            220316.00       212227.25       432543.25
  1990          35            218022.50       210897.50       428920.00
  1990          36            215362.75       209131.25       424494.00
  1990          37            211916.75       206147.50       418064.25
  1990          38            207681.50       201926.50       409608.00
  1990          39            203096.75       197279.75       400376.50
  1990          40            198493.00       192657.50       391150.50
  1990          41            193786.50       187972.75       381759.25
  1990          42            188958.75       183419.00       372377.75
  1990          43            184073.00       179016.75       363089.75
  1990          44            179205.50       174657.50       353863.00
  1990          45            174381.25       170324.50       344705.75
  1990          46            169820.25       165980.75       335801.00
  1990          47            165914.00       161885.75       327799.75
  1990          48            162705.00       158018.25       320723.25
  1990          49            159847.50       154331.25       314178.75
  1990          50            157078.50       150707.75       307786.25
  1990          51            154586.25       147271.00       301857.25
  1990          52            152665.75       144524.75       297190.50
  1990          53            151231.50       142412.50       293644.00
  1990          54            150037.00       140504.50       290541.50
  1990          55            148829.75       138499.25       287329.00
  1990          56            147676.50       136465.25       284141.75
  1990          57            146550.25       134519.25       281069.50
  1990          58            145279.25       132558.75       277838.00
  1990          59            143921.75       130428.00       274349.75
  1990          60            142508.50       128213.75       270722.25
  1990          61            140654.25       125487.50       266141.75
  1990          62            137842.25       121806.25       259648.50
  1990          63            134051.50       117035.25       251086.75
  1990          64            129817.50       111810.75       241628.25
  1990          65            125476.25       106525.50       232001.75
  1990          66            120938.50       100998.00       221936.50
  1990          67            116259.25        95431.25       211690.50
  1990          68            111435.75        89738.00       201173.75
  1990          69            106517.75        84060.75       190578.50
  1990          70            101470.00        78334.00       179804.00
  1990          71             96391.50        72668.25       169059.75
  1990          72             91404.25        67262.00       158666.25
  1990          73             86491.25        62044.00       148535.25
  1990          74             81754.50        57233.50       138988.00
  1990          75             77178.00        52715.25       129893.25
  1990          76             72753.50        48606.25       121359.75
  1990          77             68556.50        44951.50       113508.00
  1990          78             64670.00        41865.00       106535.00
  1990          79             57056.50        35984.50        93041.00
  1990          80             52205.36        31195.71        83401.07
  1990          81             46146.71        27225.40        73372.11
  1990          82             40382.37        22874.53        63256.90
  1990          83             35018.37        19408.71        54427.08
  1990          84             30678.20        16637.68        47315.88
  1990          85             26436.38        13966.67        40403.05
  1990          86             22060.63        11191.78        33252.41
  1990          87             18169.16         8612.76        26781.92
  1990          88             15078.32         6870.92        21949.24
  1990          89             12135.00         5381.34        17516.34
  1990          90              8803.68         3819.63        12623.31
  1990          91              6293.12         2723.54         9016.66
  1990          92              4784.31         2038.10         6822.41
  1990          93              3608.09         1466.83         5074.92
  1990          94              2582.35          988.28         3570.63
  1990          95              1781.72          659.79         2441.51
  1990          96              1219.92          460.78         1680.70
  1990          97               831.51          321.33         1152.84
  1990          98               560.08          222.83          782.91
  1990          99               333.40          134.43          467.83
  1990         100               188.47           73.14          261.61
  1990         101               111.03           44.22          155.25
  1990         102                64.06           25.89           89.95
  1990         103                35.71           14.98           50.69
  1990         104                19.39            8.47           27.86
  1990         105                10.26            4.13           14.39
  1990         106                 4.57            1.90            6.47
  1990         107                 2.39            0.87            3.26
  1990         108                 0.88            0.27            1.15
  1990         109                 0.26            0.00            0.26
  1990         110+                0.00            0.00            0.00
  1991           0            338306.94       351994.58       690301.52
  1991           1            347223.35       358277.94       705501.29
  1991           2            335196.78       346416.47       681613.25
  1991           3            326866.06       338095.53       664961.59
  1991           4            321807.50       332968.65       654776.15
  1991           5            319467.66       330459.46       649927.12
  1991           6            319334.21       330070.29       649404.50
  1991           7            320942.35       331343.15       652285.50
  1991           8            323696.88       333707.92       657404.80
  1991           9            326877.32       336452.84       663330.16
  1991          10            330446.02       339549.21       669995.23
  1991          11            334916.16       343508.93       678425.09
  1991          12            337153.06       345218.46       682371.52
  1991          13            332369.35       339922.11       672291.46
  1991          14            320735.56       327806.52       648542.08
  1991          15            306847.54       313442.39       620289.93
  1991          16            293122.05       299178.34       592300.39
  1991          17            280199.11       285761.33       565960.44
  1991          18            270175.69       275361.91       545537.60
  1991          19            263311.84       268206.00       531517.84
  1991          20            257415.07       262025.82       519440.89
  1991          21            251215.21       255490.35       506705.56
  1991          22            245683.07       249563.48       495246.55
  1991          23            241683.76       245078.88       486762.64
  1991          24            239100.71       241904.63       481005.34
  1991          25            237270.31       239449.54       476719.85
  1991          26            235812.57       237418.18       473230.75
  1991          27            234555.41       235363.00       469918.41
  1991          28            233066.34       232403.11       465469.45
  1991          29            231295.29       228519.04       459814.33
  1991          30            229515.41       224474.89       453990.30
  1991          31            227871.16       220631.61       448502.77
  1991          32            226178.07       217156.32       443334.39
  1991          33            224333.84       214668.17       439002.01
  1991          34            222289.35       213119.77       435409.12
  1991          35            220073.09       211815.98       431889.07
  1991          36            217761.40       210445.13       428206.53
  1991          37            215061.34       208621.30       423682.64
  1991          38            211556.45       205579.81       417136.26
  1991          39            207307.92       201323.23       408631.15
  1991          40            202729.56       196624.75       399354.31
  1991          41            198117.86       191994.23       390112.09
  1991          42            193403.61       187319.88       380723.49
  1991          43            188549.90       182714.99       371264.89
  1991          44            183636.97       178290.20       361927.17
  1991          45            178733.18       173826.79       352559.97
  1991          46            173884.29       169406.73       343291.02
  1991          47            169321.52       165054.96       334376.48
  1991          48            165399.14       160898.30       326297.44
  1991          49            162148.49       156958.66       319107.15
  1991          50            159228.30       153131.40       312359.70
  1991          51            156422.55       149436.68       305859.23
  1991          52            153892.46       145976.18       299868.64
  1991          53            151944.12       143111.43       295055.55
  1991          54            150473.88       140830.42       291304.30
  1991          55            149235.15       138772.19       288007.34
  1991          56            147982.32       136691.58       284673.90
  1991          57            146679.04       134587.02       281266.06
  1991          58            145449.39       132438.81       277888.20
  1991          59            144144.88       130271.26       274416.14
  1991          60            142699.42       127951.89       270651.31
  1991          61            141172.17       125628.50       266800.67
  1991          62            139217.09       122804.18       262021.27
  1991          63            136344.93       118952.89       255297.82
  1991          64            132531.37       114112.30       246643.67
  1991          65            128237.19       108758.86       236996.05
  1991          66            123796.87       103422.63       227219.50
  1991          67            119098.23        97820.96       216919.19
  1991          68            114203.22        92083.56       206286.78
  1991          69            109136.66        86273.61       195410.27
  1991          70            103887.91        80457.37       184345.28
  1991          71             98698.66        74731.71       173430.37
  1991          72             93572.89        69066.96       162639.85
  1991          73             88478.16        63707.85       152186.01
  1991          74             83503.79        58519.16       142022.95
  1991          75             78680.70        53677.69       132358.39
  1991          76             74032.68        49185.52       123218.20
  1991          77             69501.17        45105.66       114606.83
  1991          78             65153.37        41424.31       106577.68
  1991          79             61152.25        38379.50        99531.75
  1991          80             55143.95        32418.50        87562.45
  1991          81             48800.36        28063.71        76864.07
  1991          82             42708.71        24271.40        66980.11
  1991          83             36974.37        20162.53        57136.90
  1991          84             31691.37        16913.71        48605.08
  1991          85             27390.20        14267.68        41657.88
  1991          86             23305.38        11800.67        35106.05
  1991          87             19221.63         9336.78        28558.41
  1991          88             15571.16         7074.76        22645.92
  1991          89             12656.32         5499.92        18156.24
  1991          90             10003.00         4233.34        14236.34
  1991          91              7084.68         2955.63        10040.31
  1991          92              4928.12         2036.54         6964.66
  1991          93              3703.31         1496.10         5199.41
  1991          94              2757.09         1078.83         3835.92
  1991          95              1921.35          722.28         2643.63
  1991          96              1275.72          469.79         1745.51
  1991          97               848.92          316.78         1165.70
  1991          98               568.51          214.33          782.84
  1991          99               340.08          128.83          468.91
  1991         100               190.65           69.60          260.25
  1991         101               110.35           41.22          151.57
  1991         102                61.63           23.75           85.38
  1991         103                33.75           13.07           46.82
  1991         104                17.66            7.14           24.80
  1991         105                 8.95            3.79           12.74
  1991         106                 4.39            1.39            5.78
  1991         107                 1.37            0.33            1.70
  1991         108                 0.69            0.00            0.69
  1991         109                 0.00            0.00            0.00
  1991         110+                0.00            0.00            0.00
  1992           0            332054.22       349501.36       681555.58
  1992           1            337184.45       350457.47       687641.92
  1992           2            345853.98       356938.35       702792.33
  1992           3            334911.11       346097.64       681008.75
  1992           4            327133.63       338272.79       665406.42
  1992           5            322231.70       333280.64       655512.34
  1992           6            319717.21       330576.32       650293.53
  1992           7            319292.00       329875.77       649167.77
  1992           8            320796.36       331040.64       651837.00
  1992           9            323681.55       333530.98       657212.53
  1992          10            327029.17       336434.44       663463.61
  1992          11            330708.99       339646.65       670355.64
  1992          12            335005.65       343434.44       678440.09
  1992          13            336693.70       344599.41       681293.11
  1992          14            331457.59       338843.00       670300.59
  1992          15            319834.15       326706.78       646540.93
  1992          16            306160.11       312558.28       618718.39
  1992          17            292670.74       298521.15       591191.89
  1992          18            280063.62       285387.16       565450.78
  1992          19            270239.01       275174.89       545413.90
  1992          20            263313.38       267933.36       531246.74
  1992          21            257229.97       261561.16       518791.13
  1992          22            250953.35       254944.58       505897.93
  1992          23            245449.52       249042.33       494491.85
  1992          24            241511.02       244637.62       486148.64
  1992          25            238955.07       241473.75       480428.82
  1992          26            237105.80       239029.37       476135.17
  1992          27            235612.85       237002.40       472615.25
  1992          28            234306.83       234834.02       469140.85
  1992          29            232785.20       231773.25       464558.45
  1992          30            231023.43       227858.29       458881.72
  1992          31            229271.76       223850.74       453122.50
  1992          32            227628.65       220067.11       447695.76
  1992          33            225922.57       216680.01       442602.58
  1992          34            224074.38       214248.33       438322.71
  1992          35            222026.34       212681.11       434707.45
  1992          36            219810.72       211348.85       431159.57
  1992          37            217456.55       209912.16       427368.71
  1992          38            214671.22       207978.88       422650.10
  1992          39            211119.20       204853.03       415972.23
  1992          40            206875.34       200532.60       407407.94
  1992          41            202303.70       195864.03       398167.73
  1992          42            197665.98       191243.78       388909.76
  1992          43            192928.82       186555.21       379484.03
  1992          44            188071.95       181930.64       370002.59
  1992          45            183138.76       177404.19       360542.95
  1992          46            178188.61       172887.57       351076.18
  1992          47            173320.58       168409.70       341730.28
  1992          48            168752.68       163972.40       332725.08
  1992          49            164833.22       159732.21       324565.43
  1992          50            161534.02       155673.09       317207.11
  1992          51            158522.88       151786.88       310309.76
  1992          52            155667.03       148055.99       303723.02
  1992          53            153107.75       144509.53       297617.28
  1992          54            151174.45       141548.08       292722.53
  1992          55            149638.43       139098.30       288736.73
  1992          56            148297.42       136856.86       285154.28
  1992          57            146985.61       134734.64       281720.25
  1992          58            145590.77       132541.22       278131.99
  1992          59            144291.48       130222.01       274513.49
  1992          60            142916.68       127829.54       270746.22
  1992          61            141400.24       125384.16       266784.40
  1992          62            139734.22       122954.89       262689.11
  1992          63            137609.72       119976.46       257586.18
  1992          64            134610.33       115953.19       250563.52
  1992          65            130734.96       110960.21       241695.17
  1992          66            126450.31       105616.06       232066.37
  1992          67            121899.65       100232.66       222132.31
  1992          68            117027.21        94481.44       211508.65
  1992          69            111873.13        88536.17       200409.30
  1992          70            106463.16        82534.13       188997.29
  1992          71            100616.12        76609.43       177225.55
  1992          72             95124.46        70785.43       165909.89
  1992          73             90016.25        65151.13       155167.38
  1992          74             84850.89        59854.59       144705.48
  1992          75             79990.83        54809.89       134800.72
  1992          76             75264.16        50125.12       125389.28
  1992          77             70740.34        45667.87       116408.21
  1992          78             66101.69        41603.44       107705.13
  1992          79             61557.62        38047.49        99605.11
  1992          80             57581.86        34175.38        91757.24
  1992          81             51713.95        29331.50        81045.45
  1992          82             45410.36        25195.71        70606.07
  1992          83             39313.71        21530.40        60844.11
  1992          84             33719.37        17641.53        51360.90
  1992          85             28592.37        14629.71        43222.08
  1992          86             24336.20        12177.68        36513.88
  1992          87             20432.38         9931.67        30364.05
  1992          88             16596.63         7726.78        24323.41
  1992          89             13231.16         5704.76        18935.92
  1992          90             10540.32         4372.92        14913.24
  1992          91              8153.00         3338.34        11491.34
  1992          92              5647.68         2272.63         7920.31
  1992          93              3868.12         1537.54         5405.66
  1992          94              2849.31         1106.10         3955.41
  1992          95              2054.09          763.83         2817.92
  1992          96              1399.35          509.28         1908.63
  1992          97               905.72          339.79         1245.51
  1992          98               586.92          221.78          808.70
  1992          99               356.13          130.38          486.51
  1992         100               205.42           72.52          277.94
  1992         101               117.23           41.84          159.07
  1992         102                64.79           24.01           88.80
  1992         103                34.24           13.35           47.59
  1992         104                17.79            6.95           24.74
  1992         105                 8.64            3.63           12.27
  1992         106                 4.00            1.82            5.82
  1992         107                 1.76            0.31            2.07
  1992         108                 0.00            0.00            0.00
  1992         109                 0.00            0.00            0.00
  1992         110+                0.00            0.00            0.00
  1993           0            324627.41       341862.20       666489.61
  1993           1            331757.65       348410.08       680167.73
  1993           2            336977.96       350048.36       687026.32
  1993           3            344736.60       355809.76       700546.36
  1993           4            334729.45       345855.81       680585.26
  1993           5            327432.20       338503.05       665935.25
  1993           6            322676.90       333623.62       656300.52
  1993           7            319987.76       330701.19       650688.95
  1993           8            319253.79       329681.25       648935.04
  1993           9            320623.37       330716.13       651339.50
  1993          10            323634.21       333319.04       656953.25
  1993          11            327182.02       336397.04       663579.06
  1993          12            330981.95       339720.09       670702.04
  1993          13            335080.13       343319.95       678400.08
  1993          14            336207.34       343933.36       680140.70
  1993          15            330520.83       337704.90       668225.73
  1993          16            318913.75       325543.03       644456.78
  1993          17            305474.68       311593.17       617067.85
  1993          18            292227.43       297790.97       590018.40
  1993          19            279905.13       284946.98       564852.11
  1993          20            270257.34       274908.88       545166.22
  1993          21            263285.93       267619.71       530905.64
  1993          22            257036.88       261058.49       518095.37
  1993          23            250673.50       254332.81       505006.31
  1993          24            245200.98       248468.18       493669.16
  1993          25            241338.28       244131.35       485469.63
  1993          26            238796.43       241006.87       479803.30
  1993          27            236929.29       238578.19       475507.48
  1993          28            235411.12       236514.62       471925.74
  1993          29            234044.25       234262.05       468306.30
  1993          30            232481.05       231074.40       463555.45
  1993          31            230724.57       227159.54       457884.11
  1993          32            228992.11       223231.60       452223.71
  1993          33            227351.13       219471.60       446822.73
  1993          34            225648.07       216147.69       441795.76
  1993          35            223782.93       213742.48       437525.41
  1993          36            221725.32       212196.46       433921.78
  1993          37            219506.35       210819.71       430326.06
  1993          38            217110.71       209282.20       426392.91
  1993          39            214261.11       207247.46       421508.57
  1993          40            210641.96       203981.24       414623.20
  1993          41            206386.77       199632.97       406019.74
  1993          42            201825.84       195010.31       396836.15
  1993          43            197168.09       190388.33       387556.42
  1993          44            192433.04       185678.54       378111.58
  1993          45            187552.01       180995.30       368547.31
  1993          46            182560.55       176385.18       358945.73
  1993          47            177575.04       171833.35       349408.39
  1993          48            172693.87       167292.67       339986.54
  1993          49            168125.84       162755.85       330881.69
  1993          50            164176.29       158333.12       322509.41
  1993          51            160818.55       154183.52       315002.07
  1993          52            157745.45       150279.36       308024.81
  1993          53            154888.51       146418.31       301306.82
  1993          54            152298.04       142784.88       295082.92
  1993          55            150301.78       139718.74       290020.52
  1993          56            148702.99       137182.18       285885.17
  1993          57            147270.70       134875.52       282146.22
  1993          58            145856.90       132515.70       278372.60
  1993          59            144381.50       130159.42       274540.92
  1993          60            143024.58       127722.22       270746.80
  1993          61            141544.48       125186.82       266731.30
  1993          62            139925.06       122658.44       262583.50
  1993          63            138141.27       120099.28       258240.55
  1993          64            135846.36       116912.74       252759.10
  1993          65            132752.74       112637.50       245390.24
  1993          66            128837.56       107612.12       236449.68
  1993          67            124504.43       102239.26       226743.69
  1993          68            119810.42        96742.69       216553.11
  1993          69            114670.18        90822.92       205493.10
  1993          70            109224.04        84562.78       193786.82
  1993          71            103518.65        78505.65       182024.30
  1993          72             97125.33        72556.49       169681.82
  1993          73             91360.26        66694.15       158054.41
  1993          74             86230.61        61112.30       147342.91
  1993          75             80906.61        55817.34       136723.95
  1993          76             76118.86        50943.62       127062.48
  1993          77             71578.61        46474.56       118053.17
  1993          78             67124.00        42127.23       109251.23
  1993          79             62367.21        38015.22       100382.43
  1993          80             59793.10        35156.17        94949.27
  1993          81             53840.86        30878.38        84719.24
  1993          82             48026.95        26224.50        74251.45
  1993          83             41791.36        22267.71        64059.07
  1993          84             35795.71        18795.40        54591.11
  1993          85             30352.37        15187.53        45539.90
  1993          86             25380.37        12453.71        37834.08
  1993          87             21279.20        10239.68        31518.88
  1993          88             17615.38         8193.67        25809.05
  1993          89             14059.63         6206.78        20266.41
  1993          90             10992.16         4520.76        15512.92
  1993          91              8541.32         3409.92        11951.24
  1993          92              6483.00         2552.34         9035.34
  1993          93              4388.68         1718.63         6107.31
  1993          94              2901.12         1128.54         4029.66
  1993          95              2091.31          793.10         2884.41
  1993          96              1493.09          531.83         2024.92
  1993          97               984.35          350.28         1334.63
  1993          98               611.72          226.79          838.51
  1993          99               368.92          130.78          499.70
  1993         100               218.27           73.53          291.80
  1993         101               128.80           43.89          172.69
  1993         102                72.76           24.44           97.20
  1993         103                39.94           13.61           53.55
  1993         104                20.89            7.30           28.19
  1993         105                10.88            3.51           14.39
  1993         106                 5.19            1.73            6.92
  1993         107                 2.33            0.79            3.12
  1993         108                 0.97            0.00            0.97
  1993         109                 0.00            0.00            0.00
  1993         110+                0.00            0.00            0.00
  1994           0            320063.29       336893.33       656956.62
  1994           1            325561.22       341916.59       667477.81
  1994           2            332426.09       348432.79       680858.88
  1994           3            337005.47       349861.26       686866.73
  1994           4            343695.23       354761.16       698456.39
  1994           5            334572.79       345663.97       680236.76
  1994           6            327749.77       338746.31       666496.08
  1994           7            323131.10       333959.61       657090.71
  1994           8            320258.31       330838.05       651096.36
  1994           9            319197.58       329476.74       648674.32
  1994          10            320460.38       330385.63       650846.01
  1994          11            323625.87       333129.10       656754.97
  1994          12            327325.88       336359.64       663685.52
  1994          13            331225.92       339775.52       671001.44
  1994          14            335138.61       343170.46       678309.07
  1994          15            335687.97       343222.30       678910.27
  1994          16            329552.07       336514.79       666066.86
  1994          17            317969.34       324337.29       642306.63
  1994          18            304778.25       310607.07       615385.32
  1994          19            291777.11       297002.79       588779.90
  1994          20            279747.65       284458.81       564206.46
  1994          21            270290.66       274628.86       544919.52
  1994          22            263257.47       267278.07       530535.54
  1994          23            256813.78       260517.82       517331.60
  1994          24            250366.64       253713.03       504079.67
  1994          25            244942.43       247889.03       492831.46
  1994          26            241155.53       243616.09       484771.62
  1994          27            238650.80       240545.99       479196.79
  1994          28            236757.78       238146.02       474903.80
  1994          29            235207.40       236056.85       471264.25
  1994          30            233802.66       233679.07       467481.73
  1994          31            232193.91       230387.55       462581.46
  1994          32            230426.71       226470.78       456897.49
  1994          33            228709.46       222572.45       451281.91
  1994          34            227066.62       218838.09       445904.71
  1994          35            225352.57       215579.38       440931.95
  1994          36            223486.48       213272.63       436759.11
  1994          37            221414.30       211731.81       433146.11
  1994          38            219161.98       210293.58       429455.56
  1994          39            216747.86       208633.23       425381.09
  1994          40            213827.99       206407.04       420235.03
  1994          41            210145.71       203080.45       413226.16
  1994          42            205874.19       198754.33       404628.52
  1994          43            201317.97       194137.59       395455.56
  1994          44            196664.21       189456.88       386121.09
  1994          45            191929.25       184708.88       376638.13
  1994          46            187023.07       180004.96       367028.03
  1994          47            181973.34       175341.18       357314.52
  1994          48            176974.48       170725.14       347699.62
  1994          49            172072.16       166097.64       338169.80
  1994          50            167452.99       161429.29       328882.28
  1994          51            163470.37       156938.04       320408.41
  1994          52            160056.07       152684.95       312741.02
  1994          53            156948.03       148682.84       305630.87
  1994          54            154043.00       144784.62       298827.62
  1994          55            151388.32       141022.23       292410.55
  1994          56            149353.10       137860.39       287213.49
  1994          57            147690.54       135176.06       282866.60
  1994          58            146189.97       132676.19       278866.16
  1994          59            144675.19       130222.76       274897.95
  1994          60            143092.24       127638.63       270730.87
  1994          61            141651.68       125029.42       266681.10
  1994          62            140062.28       122361.10       262423.38
  1994          63            138349.87       119682.72       258032.59
  1994          64            136441.33       116919.67       253361.00
  1994          65            133985.99       113576.02       247562.01
  1994          66            130774.14       109295.80       240069.94
  1994          67            126800.15       104156.03       230956.18
  1994          68            122367.55        98641.46       221009.01
  1994          69            117480.20        92970.72       210450.92
  1994          70            112116.15        86831.40       198947.55
  1994          71            106430.95        80456.39       186887.34
  1994          72            100398.15        74354.18       174752.33
  1994          73             93488.54        68397.55       161886.09
  1994          74             87400.06        62462.87       149862.93
  1994          75             82163.96        56844.46       139008.42
  1994          76             76773.34        51604.08       128377.42
  1994          77             72096.90        46897.36       118994.26
  1994          78             67664.06        42605.00       110269.06
  1994          79             63297.66        38401.59       101699.25
  1994          80             61783.79        35691.70        97475.49
  1994          81             55994.10        31663.17        87657.27
  1994          82             49980.86        27551.38        77532.24
  1994          83             44162.95        23128.50        67291.45
  1994          84             38064.36        19424.71        57489.07
  1994          85             32203.71        16163.40        48367.11
  1994          86             27011.37        12864.53        39875.90
  1994          87             22246.37        10366.71        32613.08
  1994          88             18352.20         8380.68        26732.88
  1994          89             14958.38         6573.67        21532.05
  1994          90             11729.63         4925.78        16655.41
  1994          91              8997.16         3535.76        12532.92
  1994          92              6832.32         2604.92         9437.24
  1994          93              5132.00         1946.34         7078.34
  1994          94              3390.68         1282.63         4673.31
  1994          95              2168.12          814.54         2982.66
  1994          96              1545.31          559.10         2104.41
  1994          97              1073.09          367.83         1440.92
  1994          98               692.35          250.28          942.63
  1994          99               400.72          142.79          543.51
  1994         100               232.11           66.80          298.91
  1994         101               136.43           38.67          175.10
  1994         102                77.88           21.71           99.59
  1994         103                42.57           11.01           53.58
  1994         104                22.55            5.61           28.16
  1994         105                11.17            2.64           13.81
  1994         106                 5.62            0.87            6.49
  1994         107                 2.42            0.27            2.69
  1994         108                 0.91            0.00            0.91
  1994         109                 0.27            0.00            0.27
  1994         110+                0.00            0.00            0.00
  1995           0            323482.10       340339.26       663821.36
  1995           1            322116.86       338051.99       660168.85
  1995           2            327419.04       343095.99       670515.03
  1995           3            333287.53       348659.51       681947.04
  1995           4            337105.98       349739.15       686845.13
  1995           5            342674.85       353745.57       696420.42
  1995           6            334428.13       345476.14       679904.27
  1995           7            328084.34       338990.57       667074.91
  1995           8            323596.30       334308.60       657904.90
  1995           9            320529.86       330978.92       651508.78
  1995          10            319157.37       329292.22       648449.59
  1995          11            320318.39       330081.12       650399.51
  1995          12            323612.54       332938.16       656550.70
  1995          13            327462.73       336309.25       663771.98
  1995          14            331458.88       339795.96       671254.84
  1995          15            335183.10       342964.97       678148.07
  1995          16            335180.61       342434.25       677614.86
  1995          17            328584.31       335251.68       663835.99
  1995          18            317007.94       323056.54       640064.48
  1995          19            304067.82       309534.96       613602.78
  1995          20            291321.80       296172.61       587494.41
  1995          21            279582.16       283949.63       563531.79
  1995          22            270293.98       274326.84       544620.82
  1995          23            263210.01       266906.43       530116.44
  1995          24            256604.68       259943.16       516547.84
  1995          25            250071.79       253055.26       503127.05
  1995          26            244673.89       247261.88       491935.77
  1995          27            240956.79       243060.83       484017.62
  1995          28            238478.16       240047.11       478525.27
  1995          29            236566.27       237644.84       474211.11
  1995          30            234986.67       235485.07       470471.74
  1995          31            233537.08       232999.09       466536.17
  1995          32            231884.77       229658.69       461543.46
  1995          33            230098.85       225754.03       455852.88
  1995          34            228405.82       221858.31       450264.13
  1995          35            226777.11       218131.58       444908.69
  1995          36            225052.07       214975.06       440027.13
  1995          37            223166.02       212748.79       435914.81
  1995          38            221057.28       211178.16       432235.44
  1995          39            218796.61       209673.44       428470.05
  1995          40            216348.02       207916.26       424264.28
  1995          41            213366.87       205565.62       418932.49
  1995          42            209635.46       202129.67       411765.13
  1995          43            205340.62       197771.70       403112.32
  1995          44            200794.11       193194.88       393988.99
  1995          45            196120.32       188486.43       384606.75
  1995          46            191370.46       183721.21       375091.67
  1995          47            186424.13       178962.62       365386.75
  1995          48            181329.13       174232.17       355561.30
  1995          49            176307.91       169562.92       345870.83
  1995          50            171381.45       164770.61       336152.06
  1995          51            166774.15       160021.73       326795.88
  1995          52            162781.44       155507.95       318289.39
  1995          53            159310.60       151154.38       310464.98
  1995          54            156124.60       147043.32       303167.92
  1995          55            153156.48       142987.94       296144.42
  1995          56            150471.61       139178.58       289650.19
  1995          57            148385.43       135947.04       284332.47
  1995          58            146647.10       133103.94       279751.04
  1995          59            145076.25       130511.85       275588.10
  1995          60            143456.48       127828.82       271285.30
  1995          61            141757.97       125070.83       266828.80
  1995          62            140226.78       122393.63       262620.41
  1995          63            138511.09       119572.38       258083.47
  1995          64            136702.69       116699.99       253402.68
  1995          65            134685.38       113732.06       248417.44
  1995          66            132088.62       110244.30       242332.92
  1995          67            128771.54       105910.10       234681.64
  1995          68            124682.75       100671.94       225354.69
  1995          69            120129.67        95108.66       215238.33
