ARG, Death rates (period 1x1), 	Last modified: 04 ago. 2019; MPv5 (May07)

  Year          Age             Female            Male           Total
  1992         106             0.516429        0.772769        0.588114
  1992         107             0.552885        1.298246        0.713208
  1992         108             0.594427              .        0.594427
  1992         109                   .              .              .
  1992         110+                  .              .              .
  1993           0             0.020388        0.025261        0.022888
  1993           1             0.001716        0.002011        0.001867
  1993           2             0.000822        0.000870        0.000847
  1993           3             0.000437        0.000561        0.000500
  1993           4             0.000298        0.000411        0.000355
  1993           5             0.000290        0.000330        0.000311
  1993           6             0.000271        0.000363        0.000318
  1993           7             0.000218        0.000349        0.000284
  1993           8             0.000216        0.000300        0.000258
  1993           9             0.000344        0.000463        0.000405
  1993          10             0.000217        0.000389        0.000304
  1993          11             0.000181        0.000347        0.000265
  1993          12             0.000334        0.000441        0.000388
  1993          13             0.000255        0.000463        0.000360
  1993          14             0.000340        0.000605        0.000474
  1993          15             0.000507        0.000699        0.000604
  1993          16             0.000441        0.000912        0.000679
  1993          17             0.000478        0.000928        0.000705
  1993          18             0.000422        0.001183        0.000806
  1993          19             0.000549        0.001430        0.000993
  1993          20             0.000582        0.001394        0.000992
  1993          21             0.000607        0.001472        0.001043
  1993          22             0.000677        0.001518        0.001100
  1993          23             0.000725        0.001577        0.001154
  1993          24             0.000642        0.001422        0.001034
  1993          25             0.000629        0.001573        0.001104
  1993          26             0.000700        0.001622        0.001163
  1993          27             0.000610        0.001482        0.001047
  1993          28             0.000758        0.001462        0.001111
  1993          29             0.000725        0.001459        0.001092
  1993          30             0.000832        0.001726        0.001278
  1993          31             0.000868        0.001678        0.001271
  1993          32             0.000919        0.001752        0.001331
  1993          33             0.001022        0.001805        0.001407
  1993          34             0.001127        0.001959        0.001534
  1993          35             0.001171        0.002189        0.001669
  1993          36             0.001195        0.001861        0.001521
  1993          37             0.001420        0.002296        0.001848
  1993          38             0.001646        0.002336        0.001984
  1993          39             0.001559        0.003145        0.002338
  1993          40             0.001913        0.003460        0.002673
  1993          41             0.001969        0.003322        0.002634
  1993          42             0.002315        0.003753        0.003022
  1993          43             0.002289        0.004119        0.003188
  1993          44             0.002488        0.004942        0.003693
  1993          45             0.002498        0.005108        0.003779
  1993          46             0.002857        0.005505        0.004157
  1993          47             0.003109        0.006066        0.004562
  1993          48             0.003031        0.006810        0.004889
  1993          49             0.003680        0.007115        0.005369
  1993          50             0.004119        0.008437        0.006239
  1993          51             0.004323        0.008427        0.006333
  1993          52             0.004871        0.010258        0.007500
  1993          53             0.004797        0.010748        0.007691
  1993          54             0.005282        0.011189        0.008142
  1993          55             0.005595        0.012594        0.008969
  1993          56             0.006026        0.013291        0.009513
  1993          57             0.006570        0.015425        0.010803
  1993          58             0.007047        0.016680        0.011631
  1993          59             0.007687        0.016927        0.012066
  1993          60             0.008388        0.020909        0.014293
  1993          61             0.009244        0.021746        0.015109
  1993          62             0.010364        0.024867        0.017133
  1993          63             0.011283        0.025068        0.017686
  1993          64             0.012001        0.027586        0.019202
  1993          65             0.012880        0.028011        0.019824
  1993          66             0.014220        0.029351        0.021108
  1993          67             0.015048        0.033324        0.023290
  1993          68             0.017365        0.036612        0.025961
  1993          69             0.019347        0.041094        0.028958
  1993          70             0.021800        0.045768        0.032262
  1993          71             0.022802        0.046969        0.033217
  1993          72             0.026149        0.052030        0.037190
  1993          73             0.027487        0.052497        0.038050
  1993          74             0.030990        0.056886        0.041760
  1993          75             0.034871        0.062074        0.045989
  1993          76             0.038617        0.069419        0.050985
  1993          77             0.043903        0.076556        0.056768
  1993          78             0.052237        0.086876        0.065611
  1993          79             0.057965        0.095531        0.072175
  1993          80             0.063427        0.102151        0.077690
  1993          81             0.067945        0.107526        0.082312
  1993          82             0.080698        0.121828        0.095277
  1993          83             0.087657        0.128677        0.101841
  1993          84             0.099394        0.144171        0.114672
  1993          85             0.111834        0.159588        0.127788
  1993          86             0.121341        0.169654        0.137094
  1993          87             0.140999        0.195348        0.158480
  1993          88             0.154533        0.206710        0.171010
  1993          89             0.174126        0.238559        0.193854
  1993          90             0.188678        0.227750        0.200163
  1993          91             0.211003        0.259960        0.224907
  1993          92             0.236461        0.279405        0.248462
  1993          93             0.243226        0.279286        0.253256
  1993          94             0.273238        0.309741        0.283356
  1993          95             0.293256        0.329771        0.303263
  1993          96             0.314099        0.380024        0.331519
  1993          97             0.358133        0.356464        0.357702
  1993          98             0.353816        0.324727        0.346041
  1993          99             0.496816        0.650046        0.536925
  1993         100             0.451645        0.611759        0.489758
  1993         101             0.483795        0.666986        0.527376
  1993         102             0.516814        0.738855        0.569062
  1993         103             0.550481        0.829787        0.614931
  1993         104             0.592240        0.928445        0.669655
  1993         105             0.639798        1.114512        0.744170
  1993         106             0.695521        1.461063        0.846098
  1993         107             0.818930        1.940120        1.027902
  1993         108             1.043029        6.000000        1.309446
  1993         109             1.581818              .        1.581818
  1993         110+                  .              .              .
  1994           0             0.019341        0.024657        0.022068
  1994           1             0.001399        0.001609        0.001506
  1994           2             0.000776        0.000885        0.000832
  1994           3             0.000474        0.000618        0.000548
  1994           4             0.000311        0.000414        0.000364
  1994           5             0.000283        0.000352        0.000318
  1994           6             0.000239        0.000357        0.000299
  1994           7             0.000218        0.000333        0.000276
  1994           8             0.000199        0.000304        0.000252
  1994           9             0.000225        0.000315        0.000271
  1994          10             0.000238        0.000330        0.000285
  1994          11             0.000189        0.000362        0.000277
  1994          12             0.000237        0.000380        0.000309
  1994          13             0.000322        0.000485        0.000405
  1994          14             0.000330        0.000621        0.000477
  1994          15             0.000349        0.000775        0.000564
  1994          16             0.000436        0.000984        0.000713
  1994          17             0.000501        0.001061        0.000784
  1994          18             0.000531        0.001247        0.000892
  1994          19             0.000467        0.001424        0.000950
  1994          20             0.000539        0.001478        0.001012
  1994          21             0.000647        0.001497        0.001075
  1994          22             0.000761        0.001536        0.001151
  1994          23             0.000669        0.001687        0.001182
  1994          24             0.000623        0.001674        0.001152
  1994          25             0.000650        0.001629        0.001143
  1994          26             0.000700        0.001764        0.001235
  1994          27             0.000763        0.001770        0.001269
  1994          28             0.000770        0.001656        0.001215
  1994          29             0.000772        0.001870        0.001322
  1994          30             0.000853        0.002012        0.001433
  1994          31             0.000919        0.002024        0.001470
  1994          32             0.000969        0.001767        0.001365
  1994          33             0.001081        0.001918        0.001495
  1994          34             0.001049        0.002138        0.001585
  1994          35             0.001146        0.002310        0.001716
  1994          36             0.001199        0.002190        0.001683
  1994          37             0.001381        0.002370        0.001864
  1994          38             0.001645        0.002638        0.002131
  1994          39             0.001630        0.002893        0.002249
  1994          40             0.001911        0.003278        0.002581
  1994          41             0.001846        0.003357        0.002588
  1994          42             0.002171        0.003941        0.003040
  1994          43             0.002331        0.004215        0.003256
  1994          44             0.002440        0.004416        0.003410
  1994          45             0.002757        0.005107        0.003909
  1994          46             0.002822        0.005180        0.003978
  1994          47             0.003301        0.006074        0.004660
  1994          48             0.003310        0.006314        0.004783
  1994          49             0.003605        0.007281        0.005409
  1994          50             0.003931        0.008332        0.006090
  1994          51             0.003973        0.008392        0.006137
  1994          52             0.004281        0.009059        0.006614
  1994          53             0.004756        0.010245        0.007427
  1994          54             0.005281        0.011561        0.008325
  1994          55             0.005392        0.012879        0.009005
  1994          56             0.005636        0.012430        0.008899
  1994          57             0.006316        0.014575        0.010264
  1994          58             0.006795        0.015605        0.010987
  1994          59             0.007372        0.016528        0.011709
  1994          60             0.007998        0.019170        0.013264
  1994          61             0.008856        0.020237        0.014191
  1994          62             0.009697        0.022370        0.015605
  1994          63             0.011102        0.024739        0.017424
  1994          64             0.011846        0.026516        0.018610
  1994          65             0.012572        0.027744        0.019526
  1994          66             0.013222        0.029381        0.020577
  1994          67             0.014664        0.030620        0.021863
  1994          68             0.016351        0.034708        0.024549
  1994          69             0.018322        0.036578        0.026389
  1994          70             0.019615        0.040619        0.028790
  1994          71             0.022199        0.044259        0.031707
  1994          72             0.024280        0.047683        0.034234
  1994          73             0.027366        0.053704        0.038459
  1994          74             0.029531        0.054017        0.039747
  1994          75             0.032693        0.056389        0.042422
  1994          76             0.034413        0.061109        0.045166
  1994          77             0.039555        0.070016        0.051589
  1994          78             0.046112        0.078956        0.058821
  1994          79             0.053961        0.085899        0.066054
  1994          80             0.058311        0.093592        0.071244
  1994          81             0.063919        0.097690        0.076070
  1994          82             0.071310        0.109382        0.084799
  1994          83             0.081389        0.119978        0.094720
  1994          84             0.090224        0.125974        0.102261
  1994          85             0.101802        0.139694        0.114384
  1994          86             0.110979        0.153786        0.124864
  1994          87             0.121024        0.165428        0.135036
  1994          88             0.142378        0.194163        0.158470
  1994          89             0.156945        0.205027        0.171585
  1994          90             0.164608        0.214616        0.179402
  1994          91             0.170100        0.236013        0.188792
  1994          92             0.201344        0.228673        0.208842
  1994          93             0.215904        0.248699        0.224845
  1994          94             0.253412        0.272310        0.258556
  1994          95             0.259762        0.298018        0.270130
  1994          96             0.287162        0.329887        0.298505
  1994          97             0.297232        0.343405        0.309067
  1994          98             0.368560        0.271453        0.343219
  1994          99             0.494377        0.800703        0.573158
  1994         100             0.436594        0.437284        0.436748
  1994         101             0.482012        0.476440        0.480772
  1994         102             0.532356        0.519130        0.529440
  1994         103             0.588859        0.584916        0.588018
  1994         104             0.653100        0.685912        0.659680
  1994         105             0.743751        0.820037        0.758335
  1994         106             0.866191        1.218430        0.920410
  1994         107             1.035639        4.219780        1.226018
  1994         108             1.586777              .        1.586777
  1994         109             4.239130              .        4.239130
  1994         110+                  .              .              .
  1995           0             0.020162        0.024861        0.022572
  1995           1             0.001424        0.001687        0.001558
  1995           2             0.000791        0.000852        0.000822
  1995           3             0.000498        0.000551        0.000525
  1995           4             0.000343        0.000487        0.000416
  1995           5             0.000259        0.000333        0.000296
  1995           6             0.000234        0.000312        0.000274
  1995           7             0.000211        0.000339        0.000276
  1995           8             0.000242        0.000264        0.000253
  1995           9             0.000208        0.000309        0.000259
  1995          10             0.000238        0.000303        0.000271
  1995          11             0.000235        0.000285        0.000260
  1995          12             0.000245        0.000326        0.000286
  1995          13             0.000261        0.000469        0.000367
  1995          14             0.000425        0.000586        0.000506
  1995          15             0.000510        0.000709        0.000611
  1995          16             0.000427        0.000826        0.000629
  1995          17             0.000455        0.001090        0.000776
  1995          18             0.000416        0.001196        0.000810
  1995          19             0.000552        0.001448        0.001004
  1995          20             0.000541        0.001459        0.001004
  1995          21             0.000603        0.001440        0.001025
  1995          22             0.000549        0.001621        0.001089
  1995          23             0.000720        0.001719        0.001223
  1995          24             0.000723        0.001649        0.001189
  1995          25             0.000814        0.001850        0.001335
  1995          26             0.000793        0.001861        0.001330
  1995          27             0.000828        0.001838        0.001335
  1995          28             0.000851        0.001832        0.001343
  1995          29             0.000910        0.001781        0.001347
  1995          30             0.000904        0.002074        0.001490
  1995          31             0.000927        0.001812        0.001369
  1995          32             0.001049        0.001788        0.001417
  1995          33             0.001035        0.001913        0.001471
  1995          34             0.001052        0.002063        0.001551
  1995          35             0.001244        0.002454        0.001839
  1995          36             0.001218        0.002368        0.001781
  1995          37             0.001201        0.002623        0.001895
  1995          38             0.001487        0.002735        0.002096
  1995          39             0.001611        0.002822        0.002203
  1995          40             0.001868        0.003296        0.002567
  1995          41             0.001789        0.003140        0.002451
  1995          42             0.002016        0.003505        0.002747
  1995          43             0.002152        0.003910        0.003014
  1995          44             0.002712        0.004570        0.003623
  1995          45             0.002705        0.005118        0.003887
  1995          46             0.002786        0.005621        0.004174
  1995          47             0.003165        0.005962        0.004534
  1995          48             0.003367        0.006448        0.004875
  1995          49             0.003973        0.007537        0.005718
  1995          50             0.004318        0.008902        0.006563
  1995          51             0.004417        0.008102        0.006220
  1995          52             0.004684        0.009552        0.007062
  1995          53             0.004612        0.010135        0.007302
  1995          54             0.005251        0.011188        0.008132
  1995          55             0.005700        0.013322        0.009383
  1995          56             0.006172        0.013101        0.009503
  1995          57             0.006245        0.014548        0.010217
  1995          58             0.006830        0.015747        0.011074
  1995          59             0.007481        0.016975        0.011977
  1995          60             0.008339        0.020123        0.013891
  1995          61             0.008531        0.019630        0.013731
  1995          62             0.009137        0.022342        0.015290
  1995          63             0.010126        0.025039        0.017032
  1995          64             0.012289        0.028332        0.019672
  1995          65             0.014045        0.029746        0.021226
  1995          66             0.013858        0.030927        0.021615
  1995          67             0.014549        0.033179        0.022951
  1995          68             0.016050        0.035542        0.024757
  1995          69             0.017825        0.037562        0.026548
